database_id,chemical_shift_x,chemical_shift_y,intensity
HMDB0000055,3.62,3.964,NA
HMDB0000055,3.619,3.676,NA
HMDB0000055,3.618,3.259,NA
HMDB0000055,3.578,5.221,NA
HMDB0000055,3.495,4.516,NA
HMDB0000055,3.494,4.497,NA
HMDB0000055,3.49,3.331,NA
HMDB0000055,3.49,3.53,NA
HMDB0000055,3.489,3.312,NA
HMDB0000055,3.489,3.506,NA
HMDB0000055,3.488,3.291,NA
HMDB0000055,3.487,3.412,NA
HMDB0000055,3.487,3.435,NA
HMDB0000055,3.487,3.483,NA
HMDB0000055,3.485,3.713,NA
HMDB0000055,3.485,3.743,NA
HMDB0000055,3.484,3.897,NA
HMDB0000055,3.484,3.928,NA
HMDB0000055,3.483,3.389,NA
HMDB0000055,3.433,3.529,NA
HMDB0000055,3.431,3.388,NA
HMDB0000055,3.428,3.411,NA
HMDB0000055,3.314,3.433,NA
HMDB0000055,3.314,3.505,NA
HMDB0000055,3.314,4.496,NA
HMDB0000055,3.314,4.515,NA
HMDB0000055,3.313,3.411,NA
HMDB0000055,3.313,3.482,NA
HMDB0000055,3.313,3.53,NA
HMDB0000055,3.312,3.33,NA
HMDB0000055,3.31,3.31,NA
HMDB0000055,3.287,3.281,NA
HMDB0000055,3.28,4.648,NA
HMDB0000055,3.28,4.667,NA
HMDB0000055,3.279,3.259,NA
HMDB0000055,3.279,3.602,NA
HMDB0000055,3.279,3.617,NA
HMDB0000055,3.279,3.634,NA
HMDB0000055,3.279,3.65,NA
HMDB0000056,3.1716,39.5763,1.0
HMDB0000056,2.5321,36.4345,0.4681224404
HMDB0000056,3.178,2.548,NA
HMDB0000056,3.177,3.171,NA
HMDB0000056,3.176,3.157,NA
HMDB0000056,2.553,2.549,NA
HMDB0000056,2.553,3.171,NA
HMDB0000056,2.552,3.156,NA
HMDB0000058,8.1918,142.3539,0.7407668004
HMDB0000058,8.1719,155.4366,0.507042693
HMDB0000058,6.1329,94.2565,1.0
HMDB0000058,4.7485,79.8799,0.3021104512
HMDB0000058,4.7333,75.0103,0.6746360819
HMDB0000058,4.5648,69.946,0.244262589
HMDB0000058,4.5311,69.946,0.2575687684
HMDB0000058,4.3451,74.3675,0.511072293
HMDB0000058,4.3404,69.946,0.4586871022
HMDB0000058,8.18,8.174,NA
HMDB0000058,8.151,8.144,NA
HMDB0000058,6.719,4.817,NA
HMDB0000058,6.694,4.828,NA
HMDB0000058,6.208,6.113,NA
HMDB0000058,6.119,6.116,NA
HMDB0000058,4.829,4.83,NA
HMDB0000058,4.766,4.829,NA
HMDB0000058,4.736,4.755,NA
HMDB0000058,4.735,4.587,NA
HMDB0000058,4.735,4.732,NA
HMDB0000058,4.734,4.534,NA
HMDB0000058,4.734,6.116,NA
HMDB0000058,4.733,4.386,NA
HMDB0000058,4.733,4.502,NA
HMDB0000058,4.733,4.831,NA
HMDB0000058,4.732,4.358,NA
HMDB0000058,4.73,4.325,NA
HMDB0000058,4.672,4.83,NA
HMDB0000058,4.631,4.826,NA
HMDB0000058,4.586,4.386,NA
HMDB0000058,4.585,4.36,NA
HMDB0000058,4.585,4.756,NA
HMDB0000058,4.584,4.582,NA
HMDB0000058,4.584,4.728,NA
HMDB0000058,4.559,4.828,NA
HMDB0000058,4.536,4.358,NA
HMDB0000058,4.536,4.753,NA
HMDB0000058,4.535,4.349,NA
HMDB0000058,4.535,4.73,NA
HMDB0000058,4.534,4.325,NA
HMDB0000058,4.532,4.533,NA
HMDB0000058,4.491,4.832,NA
HMDB0000058,4.448,4.827,NA
HMDB0000058,4.353,4.32,NA
HMDB0000058,4.353,4.36,NA
HMDB0000058,4.353,4.388,NA
HMDB0000058,4.353,4.588,NA
HMDB0000058,4.353,4.729,NA
HMDB0000058,4.352,4.348,NA
HMDB0000058,4.352,4.536,NA
HMDB0000058,4.351,4.503,NA
HMDB0000058,4.317,4.831,NA
HMDB0000058,4.217,4.833,NA
HMDB0000060,3.4324,56.1866,1.0
HMDB0000060,2.2706,32.2462,0.8697151605
HMDB0000061,8.1832,155.3132,0.7349444126
HMDB0000061,8.4934,142.4913,0.674462521
HMDB0000061,6.1164,89.4961,1.0
HMDB0000061,4.3907,86.3473,0.8385893126
HMDB0000061,4.7515,76.9709,0.6457832568
HMDB0000061,4.6035,72.5625,0.6680005777
HMDB0000061,4.238,67.0346,0.2902865337
HMDB0000064,3.9184,56.4357,1.0
HMDB0000064,3.0269,39.505,0.7352067385
HMDB0000064,3.925,3.921,NA
HMDB0000064,3.027,3.027,NA
HMDB0000068,6.9508,116.563,0.5938427294
HMDB0000068,6.9421,119.0735,0.2010448861
HMDB0000068,6.8619,121.2235,0.2350091228
HMDB0000068,4.9326,71.1328,0.2479312965
HMDB0000068,3.2727,57.436,0.5577913378
HMDB0000068,2.7668,35.8898,1.0
HMDB0000070,3.5557,61.9254,1.0
HMDB0000070,3.3998,46.6645,0.4280840014
HMDB0000070,2.9912,46.6645,0.8313530705
HMDB0000070,2.1991,29.3688,0.4516659873
HMDB0000070,1.8705,24.5531,0.4841654463
HMDB0000070,1.643,24.5531,0.2933154179
HMDB0000070,1.643,29.3688,0.2100135372
HMDB0000070,3.693,3.921,NA
HMDB0000070,3.59,3.033,NA
HMDB0000070,3.589,1.647,NA
HMDB0000070,3.589,1.874,NA
HMDB0000070,3.589,2.199,NA
HMDB0000070,3.589,3.004,NA
HMDB0000070,3.589,3.566,NA
HMDB0000070,3.589,3.593,NA
HMDB0000070,3.588,1.616,NA
HMDB0000070,3.588,1.68,NA
HMDB0000070,3.588,1.842,NA
HMDB0000070,3.588,3.395,NA
HMDB0000070,3.587,1.589,NA
HMDB0000070,3.587,2.234,NA
HMDB0000070,3.586,3.427,NA
HMDB0000070,3.416,1.707,NA
HMDB0000070,3.416,3.425,NA
HMDB0000070,3.415,1.587,NA
HMDB0000070,3.415,1.615,NA
HMDB0000070,3.415,1.644,NA
HMDB0000070,3.415,1.677,NA
HMDB0000070,3.415,1.872,NA
HMDB0000070,3.415,3.002,NA
HMDB0000070,3.415,3.032,NA
HMDB0000070,3.415,3.393,NA
HMDB0000070,3.414,1.559,NA
HMDB0000070,3.414,1.844,NA
HMDB0000070,3.414,2.231,NA
HMDB0000070,3.414,3.593,NA
HMDB0000070,3.413,2.198,NA
HMDB0000070,3.413,2.972,NA
HMDB0000070,3.413,3.565,NA
HMDB0000070,3.011,1.706,NA
HMDB0000070,3.01,1.587,NA
HMDB0000070,3.01,1.614,NA
HMDB0000070,3.01,1.842,NA
HMDB0000070,3.01,1.872,NA
HMDB0000070,3.01,2.23,NA
HMDB0000070,3.01,3.002,NA
HMDB0000070,3.01,3.031,NA
HMDB0000070,3.01,3.393,NA
HMDB0000070,3.01,3.425,NA
HMDB0000070,3.01,3.566,NA
HMDB0000070,3.01,3.593,NA
HMDB0000070,3.009,1.556,NA
HMDB0000070,3.009,1.643,NA
HMDB0000070,3.009,1.676,NA
HMDB0000070,3.009,2.197,NA
HMDB0000070,3.009,2.971,NA
HMDB0000070,2.215,2.229,NA
HMDB0000070,2.215,3.03,NA
HMDB0000070,2.214,1.706,NA
HMDB0000070,2.214,3.0,NA
HMDB0000070,2.213,1.556,NA
HMDB0000070,2.213,1.613,NA
HMDB0000070,2.213,1.675,NA
HMDB0000070,2.213,1.842,NA
HMDB0000070,2.213,1.871,NA
HMDB0000070,2.213,2.97,NA
HMDB0000070,2.213,3.392,NA
HMDB0000070,2.213,3.424,NA
HMDB0000070,2.213,3.564,NA
HMDB0000070,2.212,1.586,NA
HMDB0000070,2.212,1.644,NA
HMDB0000070,2.212,2.195,NA
HMDB0000070,2.212,3.592,NA
HMDB0000070,1.869,3.392,NA
HMDB0000070,1.869,3.424,NA
HMDB0000070,1.868,1.613,NA
HMDB0000070,1.868,1.643,NA
HMDB0000070,1.868,1.675,NA
HMDB0000070,1.868,1.705,NA
HMDB0000070,1.868,1.87,NA
HMDB0000070,1.868,2.228,NA
HMDB0000070,1.868,2.97,NA
HMDB0000070,1.868,3.001,NA
HMDB0000070,1.868,3.03,NA
HMDB0000070,1.867,1.556,NA
HMDB0000070,1.867,1.586,NA
HMDB0000070,1.867,1.843,NA
HMDB0000070,1.867,2.195,NA
HMDB0000070,1.866,3.564,NA
HMDB0000070,1.866,3.592,NA
HMDB0000070,1.635,1.675,NA
HMDB0000070,1.635,1.705,NA
HMDB0000070,1.635,2.195,NA
HMDB0000070,1.635,2.229,NA
HMDB0000070,1.634,1.643,NA
HMDB0000070,1.634,1.87,NA
HMDB0000070,1.633,1.613,NA
HMDB0000070,1.633,1.842,NA
HMDB0000070,1.632,1.586,NA
HMDB0000070,1.632,3.392,NA
HMDB0000070,1.632,3.423,NA
HMDB0000070,1.632,3.591,NA
HMDB0000070,1.631,2.97,NA
HMDB0000070,1.631,3.564,NA
HMDB0000070,1.63,3.0,NA
HMDB0000070,1.63,3.03,NA
HMDB0000070,1.628,1.556,NA
HMDB0000071,8.3084,142.7512,0.8913208351
HMDB0000071,8.2557,148.7248,0.1940987271
HMDB0000071,8.1508,148.7265,0.2148437467
HMDB0000071,6.4725,87.3115,0.7961359876
HMDB0000071,4.6484,73.7005,0.8827718321
HMDB0000071,4.1672,89.9717,1.0
HMDB0000071,3.8213,64.0774,0.653772546
HMDB0000071,3.7804,64.0774,0.6008204526
HMDB0000071,2.8342,41.8312,0.2791276645
HMDB0000071,2.5898,41.8312,0.2553432304
HMDB0000072,5.6928,126.6423,0.5453086417
HMDB0000072,3.1053,46.1069,1.0
HMDB0000073,6.8978,119.1949,0.3823552926
HMDB0000073,6.8421,119.261,0.7080757204
HMDB0000073,6.747,123.8187,0.3124311552
HMDB0000073,3.2213,43.6511,1.0
HMDB0000073,2.8654,34.752,0.5984703123
HMDB0000076,3.455,38.2142,1.0
HMDB0000076,2.6784,32.0719,0.7221730007
HMDB0000077,5.3849,120.8779,0.7868324675
HMDB0000077,3.5367,71.675,0.2182589756
HMDB0000077,2.4597,35.8099,0.0636112517
HMDB0000077,2.3255,42.2621,0.1967908029
HMDB0000077,2.2584,42.1331,0.1822204411
HMDB0000077,2.1243,30.7771,0.1450560966
HMDB0000077,2.0823,35.8099,0.0739323961
HMDB0000077,1.9593,21.8731,0.149300503
HMDB0000077,1.8615,31.6159,0.4634295717
HMDB0000077,1.8671,37.1003,0.125435013
HMDB0000077,1.6826,20.3245,0.1737070429
HMDB0000077,1.6659,31.0352,0.2234469969
HMDB0000077,1.5485,21.8731,0.1302919948
HMDB0000077,1.5093,31.4869,0.1159040045
HMDB0000077,1.4898,20.26,0.0665101528
HMDB0000077,1.2885,51.5533,0.1357067782
HMDB0000077,1.2829,31.3578,0.2458972402
HMDB0000077,1.0985,37.1003,0.2285849645
HMDB0000077,1.0398,19.5503,1.0
HMDB0000077,1.0062,50.1983,0.2176389011
HMDB0000077,0.9224,13.4206,0.1674538779
HMDB0000077,0.8497,13.4852,0.1689898893
HMDB0000079,3.5222,44.4646,0.6048399312
HMDB0000079,3.2114,44.4646,1.0
HMDB0000079,2.8172,36.8208,0.6500394656
HMDB0000079,1.2295,14.5748,0.810236554
HMDB0000082,7.9621,144.1101,0.2145787541
HMDB0000082,6.1365,99.3046,0.6541126426
HMDB0000082,5.9897,91.7892,0.9592448977
HMDB0000082,4.4065,71.8467,0.7355875808
HMDB0000082,4.3259,76.7879,0.604521003
HMDB0000082,4.2637,85.5345,0.6806217411
HMDB0000082,4.2637,67.2462,1.0
HMDB0000082,8.244,4.773,NA
HMDB0000082,8.234,4.785,NA
HMDB0000082,8.138,4.785,NA
HMDB0000082,8.114,4.777,NA
HMDB0000082,8.032,4.821,NA
HMDB0000082,8.023,4.787,NA
HMDB0000082,7.991,4.774,NA
HMDB0000082,7.973,6.123,NA
HMDB0000082,7.971,6.141,NA
HMDB0000082,7.966,4.816,NA
HMDB0000082,7.966,7.981,NA
HMDB0000082,7.95,4.787,NA
HMDB0000082,7.851,4.773,NA
HMDB0000082,7.849,4.791,NA
HMDB0000082,7.828,4.821,NA
HMDB0000082,7.796,4.78,NA
HMDB0000082,7.71,4.791,NA
HMDB0000082,7.709,4.779,NA
HMDB0000082,7.698,4.821,NA
HMDB0000082,7.636,4.821,NA
HMDB0000082,7.546,4.819,NA
HMDB0000082,7.543,4.833,NA
HMDB0000082,7.539,4.791,NA
HMDB0000082,7.364,4.821,NA
HMDB0000082,7.335,4.956,NA
HMDB0000082,7.297,4.814,NA
HMDB0000082,7.229,4.788,NA
HMDB0000082,7.072,4.817,NA
HMDB0000082,7.044,4.816,NA
HMDB0000082,6.981,4.786,NA
HMDB0000082,6.945,4.797,NA
HMDB0000082,6.889,4.815,NA
HMDB0000082,6.805,4.819,NA
HMDB0000082,6.779,4.781,NA
HMDB0000082,6.75,4.791,NA
HMDB0000082,6.732,4.816,NA
HMDB0000082,6.652,4.79,NA
HMDB0000082,6.616,4.815,NA
HMDB0000082,6.576,4.834,NA
HMDB0000082,6.575,4.791,NA
HMDB0000082,6.52,4.791,NA
HMDB0000082,6.457,4.809,NA
HMDB0000082,6.443,4.786,NA
HMDB0000082,6.392,4.821,NA
HMDB0000082,6.282,4.815,NA
HMDB0000082,6.203,4.791,NA
HMDB0000082,6.146,6.147,NA
HMDB0000082,6.131,7.967,NA
HMDB0000082,6.128,7.985,NA
HMDB0000082,6.111,6.127,NA
HMDB0000082,6.107,4.791,NA
HMDB0000082,6.103,4.657,NA
HMDB0000082,6.054,4.811,NA
HMDB0000082,6.053,4.932,NA
HMDB0000082,6.053,4.984,NA
HMDB0000082,6.053,5.009,NA
HMDB0000082,5.997,5.999,NA
HMDB0000082,5.996,4.339,NA
HMDB0000082,5.996,4.42,NA
HMDB0000082,5.994,4.839,NA
HMDB0000082,5.968,5.97,NA
HMDB0000082,5.954,4.797,NA
HMDB0000082,5.892,4.811,NA
HMDB0000082,5.866,4.827,NA
HMDB0000082,5.861,4.815,NA
HMDB0000082,5.819,4.791,NA
HMDB0000082,5.802,4.819,NA
HMDB0000082,5.744,4.809,NA
HMDB0000082,5.689,4.791,NA
HMDB0000082,5.639,4.816,NA
HMDB0000082,5.638,4.792,NA
HMDB0000082,5.627,4.833,NA
HMDB0000082,5.546,4.791,NA
HMDB0000082,5.512,4.809,NA
HMDB0000082,5.468,4.796,NA
HMDB0000082,5.467,4.779,NA
HMDB0000082,5.435,4.821,NA
HMDB0000082,5.418,4.795,NA
HMDB0000082,5.355,4.654,NA
HMDB0000082,5.344,4.786,NA
HMDB0000082,5.259,4.804,NA
HMDB0000082,5.207,4.821,NA
HMDB0000082,5.197,4.791,NA
HMDB0000082,5.152,4.816,NA
HMDB0000082,5.151,4.791,NA
HMDB0000082,5.086,4.804,NA
HMDB0000082,5.047,4.785,NA
HMDB0000082,5.038,4.816,NA
HMDB0000082,4.993,4.815,NA
HMDB0000082,4.964,4.776,NA
HMDB0000082,4.961,4.789,NA
HMDB0000082,4.949,4.816,NA
HMDB0000082,4.855,4.68,NA
HMDB0000082,4.803,4.805,NA
HMDB0000082,4.802,4.826,NA
HMDB0000082,4.802,4.837,NA
HMDB0000082,4.799,4.99,NA
HMDB0000082,4.798,5.016,NA
HMDB0000082,4.737,4.807,NA
HMDB0000082,4.699,4.805,NA
HMDB0000082,4.659,4.825,NA
HMDB0000082,4.623,4.786,NA
HMDB0000082,4.62,4.811,NA
HMDB0000082,4.539,4.804,NA
HMDB0000082,4.471,4.818,NA
HMDB0000082,4.468,4.792,NA
HMDB0000082,4.425,4.423,NA
HMDB0000082,4.424,4.339,NA
HMDB0000082,4.424,4.792,NA
HMDB0000082,4.421,4.269,NA
HMDB0000082,4.421,5.999,NA
HMDB0000082,4.352,4.805,NA
HMDB0000082,4.337,4.272,NA
HMDB0000082,4.337,5.998,NA
HMDB0000082,4.334,4.422,NA
HMDB0000082,4.332,4.341,NA
HMDB0000082,4.309,5.97,NA
HMDB0000082,4.28,5.996,NA
HMDB0000082,4.274,4.804,NA
HMDB0000082,4.269,4.269,NA
HMDB0000082,4.269,4.341,NA
HMDB0000082,4.268,4.422,NA
HMDB0000082,4.265,4.827,NA
HMDB0000082,4.241,4.804,NA
HMDB0000082,4.22,6.119,NA
HMDB0000082,4.217,6.139,NA
HMDB0000082,4.183,4.821,NA
HMDB0000082,4.162,4.797,NA
HMDB0000082,4.102,4.81,NA
HMDB0000082,3.993,4.792,NA
HMDB0000082,3.98,4.817,NA
HMDB0000082,3.946,4.813,NA
HMDB0000082,3.907,4.794,NA
HMDB0000085,7.9944,140.4079,0.9659232047
HMDB0000085,6.2822,86.6392,0.8876731147
HMDB0000085,4.6173,73.8637,0.9175847118
HMDB0000085,4.1219,89.9444,1.0
HMDB0000085,3.8156,64.4768,0.5066298413
HMDB0000085,3.7626,64.4768,0.5804791739
HMDB0000085,2.7756,41.3944,0.3307871618
HMDB0000085,2.5072,41.3175,0.2331407133
HMDB0000085,7.978,7.965,NA
HMDB0000085,7.069,4.818,NA
HMDB0000085,6.566,4.81,NA
HMDB0000085,6.431,4.805,NA
HMDB0000085,6.287,2.755,NA
HMDB0000085,6.287,2.771,NA
HMDB0000085,6.286,2.518,NA
HMDB0000085,6.286,4.61,NA
HMDB0000085,6.285,2.488,NA
HMDB0000085,6.285,6.278,NA
HMDB0000085,6.277,4.8,NA
HMDB0000085,5.993,4.803,NA
HMDB0000085,5.953,4.771,NA
HMDB0000085,5.815,4.799,NA
HMDB0000085,5.735,4.805,NA
HMDB0000085,5.62,4.806,NA
HMDB0000085,5.526,4.805,NA
HMDB0000085,5.368,4.8,NA
HMDB0000085,5.227,4.804,NA
HMDB0000085,4.811,4.429,NA
HMDB0000085,4.811,4.456,NA
HMDB0000085,4.811,4.518,NA
HMDB0000085,4.811,4.574,NA
HMDB0000085,4.81,4.479,NA
HMDB0000085,4.81,4.532,NA
HMDB0000085,4.81,4.618,NA
HMDB0000085,4.808,4.805,NA
HMDB0000085,4.749,4.835,NA
HMDB0000085,4.617,3.793,NA
HMDB0000085,4.616,2.517,NA
HMDB0000085,4.616,2.77,NA
HMDB0000085,4.616,2.788,NA
HMDB0000085,4.615,4.116,NA
HMDB0000085,4.615,6.277,NA
HMDB0000085,4.614,2.754,NA
HMDB0000085,4.614,4.612,NA
HMDB0000085,4.613,2.487,NA
HMDB0000085,4.124,3.825,NA
HMDB0000085,4.119,3.793,NA
HMDB0000085,4.119,4.129,NA
HMDB0000085,4.118,3.761,NA
HMDB0000085,4.118,4.61,NA
HMDB0000085,4.116,3.732,NA
HMDB0000085,4.116,4.107,NA
HMDB0000085,4.056,4.818,NA
HMDB0000085,3.803,3.825,NA
HMDB0000085,3.784,3.793,NA
HMDB0000085,3.781,4.118,NA
HMDB0000085,3.779,4.608,NA
HMDB0000085,3.773,3.764,NA
HMDB0000085,3.751,3.727,NA
HMDB0000085,3.347,4.804,NA
HMDB0000085,3.051,4.806,NA
HMDB0000085,2.969,4.799,NA
HMDB0000085,2.767,4.119,NA
HMDB0000085,2.766,2.483,NA
HMDB0000085,2.766,2.519,NA
HMDB0000085,2.766,2.787,NA
HMDB0000085,2.765,2.77,NA
HMDB0000085,2.765,4.608,NA
HMDB0000085,2.764,2.754,NA
HMDB0000085,2.763,6.277,NA
HMDB0000085,2.597,4.796,NA
HMDB0000085,2.55,4.81,NA
HMDB0000085,2.503,6.277,NA
HMDB0000085,2.502,2.771,NA
HMDB0000085,2.501,2.753,NA
HMDB0000085,2.501,4.61,NA
HMDB0000085,2.5,2.789,NA
HMDB0000085,2.499,2.515,NA
HMDB0000085,2.498,2.488,NA
HMDB0000085,2.386,4.812,NA
HMDB0000085,2.281,4.816,NA
HMDB0000086,4.3202,62.0691,0.1453283293
HMDB0000086,3.9455,69.2309,0.0490604886
HMDB0000086,3.8736,69.1441,0.0518214939
HMDB0000086,3.9033,73.3109,0.0698036821
HMDB0000086,3.6701,68.5798,0.1384078146
HMDB0000086,3.675,64.6734,0.0410163579
HMDB0000086,3.6105,64.63,0.0489163073
HMDB0000086,3.2184,56.6434,1.0
HMDB0000087,2.7108,37.2968,1.0
HMDB0000089,7.827,144.4946,0.1747603515
HMDB0000089,6.0428,99.0669,0.6539481871
HMDB0000089,5.8912,93.0211,1.0
HMDB0000089,4.2986,76.7476,0.9774192587
HMDB0000089,4.196,72.0022,0.7935219135
HMDB0000089,4.1173,86.5578,0.7036308921
HMDB0000089,3.9235,63.6065,0.2348990287
HMDB0000089,3.8106,63.5609,0.2865004382
HMDB0000089,8.057,6.047,NA
HMDB0000089,7.848,7.845,NA
HMDB0000089,7.847,6.03,NA
HMDB0000089,7.847,6.048,NA
HMDB0000089,7.844,7.827,NA
HMDB0000089,7.775,6.068,NA
HMDB0000089,6.047,6.048,NA
HMDB0000089,6.045,7.826,NA
HMDB0000089,6.045,7.845,NA
HMDB0000089,6.041,6.03,NA
HMDB0000089,5.98,5.894,NA
HMDB0000089,5.903,4.13,NA
HMDB0000089,5.902,4.205,NA
HMDB0000089,5.902,4.302,NA
HMDB0000089,5.901,5.897,NA
HMDB0000089,5.081,4.809,NA
HMDB0000089,4.901,4.819,NA
HMDB0000089,4.82,4.364,NA
HMDB0000089,4.82,4.816,NA
HMDB0000089,4.732,4.813,NA
HMDB0000089,4.304,4.127,NA
HMDB0000089,4.304,4.204,NA
HMDB0000089,4.304,4.3,NA
HMDB0000089,4.304,5.897,NA
HMDB0000089,4.303,3.824,NA
HMDB0000089,4.301,3.907,NA
HMDB0000089,4.207,5.896,NA
HMDB0000089,4.206,3.795,NA
HMDB0000089,4.206,3.826,NA
HMDB0000089,4.206,3.943,NA
HMDB0000089,4.206,4.127,NA
HMDB0000089,4.206,4.203,NA
HMDB0000089,4.206,4.301,NA
HMDB0000089,4.205,3.911,NA
HMDB0000089,4.129,5.894,NA
HMDB0000089,4.127,3.795,NA
HMDB0000089,4.127,3.826,NA
HMDB0000089,4.127,3.911,NA
HMDB0000089,4.127,3.943,NA
HMDB0000089,4.127,4.128,NA
HMDB0000089,4.127,4.204,NA
HMDB0000089,4.126,4.3,NA
HMDB0000089,3.924,3.822,NA
HMDB0000089,3.924,4.297,NA
HMDB0000089,3.923,3.946,NA
HMDB0000089,3.922,4.202,NA
HMDB0000089,3.921,3.91,NA
HMDB0000089,3.921,4.126,NA
HMDB0000089,3.818,4.295,NA
HMDB0000089,3.816,4.127,NA
HMDB0000089,3.815,3.917,NA
HMDB0000089,3.815,4.202,NA
HMDB0000089,3.814,3.828,NA
HMDB0000089,3.812,3.791,NA
HMDB0000089,3.219,4.815,NA
HMDB0000089,3.167,4.812,NA
HMDB0000092,3.7089,62.6638,0.4213663196
HMDB0000092,2.9119,46.3474,1.0
HMDB0000092,3.728,3.722,NA
HMDB0000092,2.925,2.924,NA
HMDB0000094,2.659,48.7114,1.0
HMDB0000094,2.5208,48.7114,0.1960962187
HMDB0000094,2.647,2.499,NA
HMDB0000094,2.646,2.535,NA
HMDB0000094,2.52,2.669,NA
HMDB0000094,2.519,2.633,NA
HMDB0000095,8.0771,144.4489,0.1558472804
HMDB0000095,6.1259,99.2974,0.6088924437
HMDB0000095,5.9911,91.7815,0.8651059467
HMDB0000095,4.3346,77.1407,1.0
HMDB0000095,4.3324,72.3881,0.8566995483
HMDB0000095,4.2332,86.0567,0.7392064014
HMDB0000095,4.0543,65.6324,0.2981742244
HMDB0000095,3.9769,65.5932,0.3266561721
HMDB0000097,4.0521,58.4931,0.1417305684
HMDB0000097,3.5023,70.1477,0.1175799472
HMDB0000097,3.1873,56.6977,1.0
HMDB0000097,4.059,3.519,NA
HMDB0000097,4.059,4.06,NA
HMDB0000097,3.521,3.522,NA
HMDB0000097,3.52,4.06,NA
HMDB0000097,3.204,3.222,NA
HMDB0000097,3.202,3.201,NA
HMDB0000098,5.1831,94.978,0.7394903469
HMDB0000098,4.5752,99.4278,1.0
HMDB0000098,4.555,99.4355,0.9701237663
HMDB0000098,3.9372,67.9133,0.4135656869
HMDB0000098,3.8939,67.8796,0.3847893383
HMDB0000098,3.6871,63.6465,0.5744805989
HMDB0000098,3.6655,63.6355,0.6862625458
HMDB0000098,3.6782,72.121,0.1958320757
HMDB0000098,3.6534,75.5472,0.3170142887
HMDB0000098,3.6286,75.6704,0.2335256309
HMDB0000098,3.6229,72.1457,0.4638769941
HMDB0000098,3.6047,72.0717,0.5250967769
HMDB0000098,3.5837,72.1457,0.3651459232
HMDB0000098,3.5239,74.2797,0.3259851979
HMDB0000098,3.4976,74.2447,0.2661582767
HMDB0000098,3.4207,78.6697,0.6664908293
HMDB0000098,3.3061,67.8678,0.6225261968
HMDB0000098,3.2144,76.9117,0.7348734636
HMDB0000098,5.184,3.602,NA
HMDB0000098,5.184,3.629,NA
HMDB0000098,5.184,3.651,NA
HMDB0000098,5.184,3.674,NA
HMDB0000098,5.184,5.184,NA
HMDB0000098,5.183,3.494,NA
HMDB0000098,5.183,3.525,NA
HMDB0000098,5.183,3.584,NA
HMDB0000098,4.778,4.778,NA
HMDB0000098,4.567,4.577,NA
HMDB0000098,4.566,3.191,NA
HMDB0000098,4.566,3.214,NA
HMDB0000098,4.566,3.281,NA
HMDB0000098,4.566,3.337,NA
HMDB0000098,4.566,3.394,NA
HMDB0000098,4.566,3.42,NA
HMDB0000098,4.566,3.579,NA
HMDB0000098,4.566,3.903,NA
HMDB0000098,4.566,3.935,NA
HMDB0000098,4.566,4.553,NA
HMDB0000098,4.565,3.237,NA
HMDB0000098,4.565,3.307,NA
HMDB0000098,4.565,3.445,NA
HMDB0000098,4.565,3.597,NA
HMDB0000098,4.565,3.612,NA
HMDB0000098,4.565,3.631,NA
HMDB0000098,4.565,3.647,NA
HMDB0000098,3.916,3.309,NA
HMDB0000098,3.916,3.617,NA
HMDB0000098,3.915,3.196,NA
HMDB0000098,3.915,3.277,NA
HMDB0000098,3.915,3.419,NA
HMDB0000098,3.915,3.644,NA
HMDB0000098,3.915,3.915,NA
HMDB0000098,3.914,3.214,NA
HMDB0000098,3.914,3.232,NA
HMDB0000098,3.914,3.343,NA
HMDB0000098,3.914,3.579,NA
HMDB0000098,3.913,3.397,NA
HMDB0000098,3.913,3.895,NA
HMDB0000098,3.913,3.937,NA
HMDB0000098,3.912,4.561,NA
HMDB0000098,3.911,4.573,NA
HMDB0000098,3.909,3.442,NA
HMDB0000098,3.865,3.87,NA
HMDB0000098,3.791,3.792,NA
HMDB0000098,3.754,3.748,NA
HMDB0000098,3.678,3.559,NA
HMDB0000098,3.676,3.497,NA
HMDB0000098,3.675,3.522,NA
HMDB0000098,3.675,3.688,NA
HMDB0000098,3.674,3.67,NA
HMDB0000098,3.672,3.581,NA
HMDB0000098,3.669,3.628,NA
HMDB0000098,3.666,5.184,NA
HMDB0000098,3.664,3.601,NA
HMDB0000098,3.636,3.625,NA
HMDB0000098,3.611,3.603,NA
HMDB0000098,3.61,3.309,NA
HMDB0000098,3.61,3.395,NA
HMDB0000098,3.609,3.213,NA
HMDB0000098,3.609,3.419,NA
HMDB0000098,3.609,3.444,NA
HMDB0000098,3.609,3.898,NA
HMDB0000098,3.609,3.906,NA
HMDB0000098,3.609,3.926,NA
HMDB0000098,3.608,3.196,NA
HMDB0000098,3.608,3.279,NA
HMDB0000098,3.607,3.34,NA
HMDB0000098,3.606,3.232,NA
HMDB0000098,3.605,4.576,NA
HMDB0000098,3.604,4.554,NA
HMDB0000098,3.515,5.184,NA
HMDB0000098,3.512,3.577,NA
HMDB0000098,3.511,3.52,NA
HMDB0000098,3.511,3.651,NA
HMDB0000098,3.51,3.499,NA
HMDB0000098,3.51,3.608,NA
HMDB0000098,3.422,3.577,NA
HMDB0000098,3.421,3.648,NA
HMDB0000098,3.42,3.28,NA
HMDB0000098,3.42,4.553,NA
HMDB0000098,3.419,3.191,NA
HMDB0000098,3.419,3.214,NA
HMDB0000098,3.419,3.612,NA
